ID,hivCaseReportNumber,name,fathersName,fathersFatherName,mothersName,mothersFatherName,gender,dob,district,town,PhoneNumber
rec-00000692-aaa-0,f2/ja/uAg/wCfi3,Hailemariam,Alemu,Arega,Heiru,Hailu,male,19990508,Sidama,Wonosho,091-683-7770
rec-00000693-aaa-0,qO/z1/5Cb/tinnL,Melaku,Mekuriya,Temesgen,Getu,Hassen,male,19941021,Somali,Aw-Bare,091-175-9210
rec-00000694-aaa-0,KA/64/lWt/ngeiL,Oege,Abebe,Aychiluhim,Asegid,Fetene,male,20020525,Amhara,Wegera,011-651-2264
rec-00000695-aaa-0,Yq/cI/3P1/xDkn0,Meaza,Legesse,Mohammed,Dagmawi,Megersa,female,20000724,Oromia,Abe Dongoro,057-264-6909
rec-00000695-bbb-0,Yq/cI/3P1/xDkn0,Meaza,Legesse,Mohammed,Dakmawi,Megersa,female,20000724,Oroia,Abe Dongo5o,057-264-5909
rec-00000696-aaa-0,d4/AH/A2W/bLDNi,Abriham,Amerga,Heluf,Fiseha,Anibereber,male,20150903,Oromia,Habro,091-456-9437
rec-00000696-bbb-0,d4/AH/A2W/bLDNi,Abriham,Amerka,Heluf,Fiseha,Anibereber,ma|e,2015090e,Oronia,Habro,091-456-9437
rec-00000697-aaa-0,NT/XK/9kV/4wlsr,Ayle,Tamirat,Asamnew,Asemrie,Zewudu,male,20010711,SNNP,Boreda,022-821-3628
rec-00000698-aaa-0,X2/bA/OT7/wJeVk,Tadesse,Sintayehu,Bokie,Gebrekidan,Mekonnen,male,19970602,Oromia,Bele Gesgar,011-652-6793
rec-00000699-aaa-0,VJ/hd/w6E/FhGlr,Aredo,Gebresilassie,Bezabih,Kifile,Fikre,male,19921009,SNNP,Semen Bench,098-111-8475
rec-00000700-aaa-0,sI/rL/zgW/UJHyV,Hagos,Adihana,Tadesse,Gerensea,Redi,male,20070822,SNNP,Sodo Town,034-128-7794
rec-00000701-aaa-0,Fj/sI/YAA/ujMMa,Halima,Yihenew,Gedion,Alamrew,Akalu,female,20090401,Sidama,Hawasa town,058-807-7879
rec-00000702-aaa-0,Hs/76/hmj/Jnn1q,Bejiga,Werkeneh,Gessesse,Tsegaye,Feyisa,male,20041022,Somali,Haroreys,058-437-9553
rec-00000702-bbb-0,Hs/76/hmj/Jnn1q,Bejiga,Werkeneh,Gessexse,Tzegaye,Fdyisa,mal4,20041022,Somali,Haroreys,058-437-9553
rec-00000703-aaa-0,QL/9l/IGo/45lhr,Malore,Tefera,Alemayehu,Bekele,Gemeda,male,19990716,SNNP,Chena,033-770-2105
rec-00000704-aaa-0,MJ/qD/PAc/2nfY8,Belete,Bayu,Zehir,Cherkos,Dessie,male,19990416,Oromia,Goba Koricha,091-674-1123
rec-00000705-aaa-0,M4/RX/lvM/tIMAZ,Aychiluhim,Gebreselassie,Worku,Gebresilassie,Ayele,male,20000130,Somali,East Imi,057-729-0024
rec-00000706-aaa-0,hh/pn/bAd/h1g3i,Gindaba,Dahlak,Eshete,Dejene,Tetemke,male,20010608,Amhara,Bugna,033-260-6069
rec-00000707-aaa-0,AD/mf/ImK/YJwBo,Gebreegziabher,Gidey,Seboka,Leoul,Shambel,male,20060411,Oromia,Haro Maya,091-660-6979
rec-00000708-aaa-0,Yw/dR/Y4H/NwX1l,Hagos,Tesgaye,Gmeskel,Bekele,Wooessa,male,19990310,SNNP,O'yida,057-227-4374
rec-00000709-aaa-0,N6/LF/htp/zhCj8,Nebiyat,Seifu,Yosef,Milion,Woldegebriel,male,20020209,Oromia,Omo Nada,047-455-7974
rec-00000710-aaa-0,1w/6J/oLq/X3IYq,Kedija,Tenaw,Yonas,Lemma,Yegletu,female,19921022,Oromia,Gawo Kebe,011-294-9448
rec-00000711-aaa-0,wF/TD/Cuk/BX4s8,Solomon,Mulat,Gmeskel,Goitom,Gebeyehu,male,19970506,Addis Ababa,Kirkos,098-111-3127
rec-00000712-aaa-0,kf/Iv/M3w/ViUAg,Dema,Abate,Hizkiel,Bekele,Mitiku,male,19990209,Amhara,Debub Mecha,011-652-4645
rec-00000713-aaa-0,cM/GV/BrP/uX9DG,Woldeamanuel,Woldemichael,Katchaourian,Endalew,Tasew,male,20010716,Oromia,Deder,033-211-0662
rec-00000714-aaa-0,Kz/51/MKK/7CXXL,Sewinet,Yohaleshet,Nurhusen,Zekariya,Teklehaymanot,male,20050508,Oromia,Wara Jarso,011-654-5083
rec-00000714-bbb-0,Kz/51/MKK/7CXXL,Sewinet,Yohaleshet,Nurhusen,Zekarita,Tecklehaymanot,mal3,20040508,Oromia,Wara Jarso,011-654-5083
rec-00000715-aaa-0,LD/mB/pfM/ukYoq,Setargachew,Berhe,Kedir,Samson,Chemeda,male,20020909,Oromia,Guduru,022-113-7016
rec-00000716-aaa-0,yz/OI/7WJ/UJiO9,Bisetegn,Mekuria,Selomon,Hailegebreiel,Hailemariam,male,20050205,Oromia,Robe Town,091-153-7971
rec-00000717-aaa-0,62/To/DEp/9LBLh,Woldeyes,Woldesenbet,Woldie,Adnew,Chemeda,male,20160329,Amhara,Takusa,091-841-3243
rec-00000717-bbb-0,62/To/DEp/9LBLh,Woldey3s,Woldesrnbet,Woldie,Adnew,Chemeda,maje,20160329,Ambara,Takusa,091-841-3243
rec-00000717-bbb-1,,Wolteyes,Woldesenbed,Woldie,Adnew,Chemeda,male,20160329,Amhara,Taku5a,091-841-3243
rec-00000718-aaa-0,q6/ob/Aou/OHFTq,Teka,Tizazu,Gebru,Woldu,Naod,male,20060724,Oromia,Mena (Jimma),011-655-5381
rec-00000719-aaa-0,rB/Np/Klc/aRMLj,Gezahegn,Kasa,Haylay,Ahmed,Emishaw,male,19931227,Amhara,Wadla,091-653-2695
rec-00000720-aaa-0,qr/sT/4on/Hp0xT,Saba,Tedila,Sentayehu,Admasu,Gezahegn,female,19941204,Somali,Mubarek,047-694-3413
rec-00000720-bbb-0,qr/sT/4on/Hp0xT,Saba,Tetila,Sentayehv,Admasu,Gezahegn,fernale,1994q204,Somali,Mubarek,047-694-3413
rec-00000721-aaa-0,Uc/Ku/JX6/vWLR9,Fasil,Geftaga,Nigusie,Mamuye,Zewdie,male,20060525,Oromia,Kersana Malima,091-600-7477
rec-00000721-bbb-0,Uc/Ku/JX6/vWLR9,Fastil,Geftaga,Nigustie,Mamuy,Zedie,male,20060525,Oromia,Kersana Malima,091-600-7477
rec-00000722-aaa-0,VD/xz/Gvl/FzMuV,Wolde,Adebabay,Workineh,Muhammed,Tekalign,male,19971207,Oromia,Hitosa,098-111-1988
rec-00000723-aaa-0,QB/z0/VSb/rgQES,Woldehana,Tium,Gebrekidan,Haregewoyin,Desalegn,male,20050901,Addis Ababa,Gulele,011-654-7330
rec-00000724-aaa-0,BX/vg/Unr/eRuOQ,Sesani,Mitiku,Seyfu,Elias,Teklu,male,19980125,SNNP,Gununo hamus town,011-114-1088
rec-00000725-aaa-0,Te/ln/DZa/1X1Cm,Rahma,Asres,Bahita,Kejela,Jonathan,female,19960714,Amhara,Guangua,025-966-7654
rec-00000726-aaa-0,jh/Io/YtP/r2DRc,Abidi,Demesew,Tegegn,Tekletsion,Yishak,male,19940205,Amhara,Wegera,011-404-1210
rec-00000726-bbb-0,jh/Io/YtP/rwDRc,Abidi,Demesew,Tegegn,Tekldtsion,Yishak,make,19940205,Amhara,Weg3ra,011-404-1210
rec-00000727-aaa-0,06/W2/Wz1/j6eXe,Huda,Mamo,Mengistu,Birhanu,Tessema,female,19910814,Tigray,Zana,011-447-1312
rec-00000727-bbb-0,06/W2/Wz1/j6eXe,,Mamo,Mengistu,Birhanu,Tesaema,female,19910814,Tigray,Zaba,011-447-131w
rec-00000728-aaa-0,W2/7z/GAf/mtR2d,Afia,Katchaourian,Haoush,Abebe,Rusom,female,19990616,Oromia,Ada'a,091-696-4855
rec-00000729-aaa-0,HZ/NS/jpL/hhCf7,Gizaw,Mulie,Mebratu,Fitwi,Sherefedin,male,19940628,Oromia,Ayira,057-190-1687
rec-00000730-aaa-0,eQ/gn/iAn/MldLv,Zebiba,Biniam,Gebrekirstos,Moges,Birhanu,female,19981214,Oromia,Gumay,046-726-1186
rec-00000731-aaa-0,zQ/9W/qxr/kuGsV,Wondosn,Mesfin,Melaku,Kiflom,Ali,male,20070812,Oromia,Hitosa,047-285-4753
rec-00000732-aaa-0,uA/Wn/SA8/U7Q2j,Tadesse,Tefera,Berea,Asfeah,Tegegn,male,20030707,Amhara,Debub Achefer,057-671-9058
rec-00000733-aaa-0,rw/Wc/GOw/XEGnM,Kalkidan,Kassu,Nirea,Borena,Woldu,female,20050322,SNNP,Uba Debre Tsehay,091-131-2338
rec-00000734-aaa-0,bx/7t/svf/ogoAJ,Sitotaw,Teshome,Dereje,Tsegaye,Adamu,male,19940124,Oromia,Boke,025-291-7430
rec-00000734-bbb-0,bx/7t/svf/ogoAJ,Sitotaw,Teshome,Dereje,Tsegaye,Adamu,mwle,,,Boke,
rec-00000734-bbb-1,bx/7t/svf/9goAJ,Sitotaw,Tezhome,Dereje,Tsegaye,Atamu,male,,Oromia,Boke,025-291-7430
rec-00000735-aaa-0,Qb/r1/36z/UZBfs,Bisrat,Aberha,Beyene,Beyene,Lemma,male,20010229,Amhara,Dessie Zuria,011-112-4580
rec-00000736-aaa-0,Pb/y2/Meh/KZ3wJ,Assefa,Samuel,Gebresilassie,Mesfin,Birhane,male,19890824,Tigray,Tsimbla,098-119-9486
rec-00000737-aaa-0,bj/kx/D3V/20DdP,Yalemget,Legesse,Yihidago,Menameno,Hussein,female,19960810,Oromia,Boke,011-527-8711
rec-00000737-bbb-0,bj/kx/D3V/20DsP,Yalemget,Leges5e,Yihidago,Menameno,Husein,fema1e,19960810,Oromia,Boke,011-527-8711
rec-00000737-bbb-1,bj/kx/D3V/20DdP,Yalemmet,Legesse,Yihidago,Menameno,Hussin,female,,Oromcia,Boke,011-527-8711
rec-00000738-aaa-0,eo/RX/1qa/Dqs6c,Solomon,Tesfay,Teklemariam,Solomon,Hailu,male,19970209,Amhara,Dera (AM),011-655-8645
rec-00000738-bbb-0,eo/RX/1qa/Dqs6c,Solomon,Tesfay,Teklemariam,Solomon,Haiju,maje,19970q09,Ambara,Dera (AM),011-655-8645
rec-00000739-aaa-0,TP/T3/0xQ/T7Uuc,Giher,Amare,Shumete,Name,Asgedom,male,19980519,Addis Ababa,Kirkos,091-181-2447
rec-00000740-aaa-0,2o/cK/fL9/GzIwI,Mekonnen,Getnet,Maeregu,Hailelemeskel,Endalew,male,19981006,Oromia,Wayu Tuka,098-111-7457
rec-00000741-aaa-0,62/1c/Wj5/ZWDGd,Atsebeha,Eshetu,Asmare,Gebreselassie,Robel,male,19970512,Oromia,Uraga,011-559-4147
rec-00000742-aaa-0,aZ/1V/LaP/7isNg,Tasew,Woldecherkos,Terefe,Tsega,Mehari,male,19970115,Somali,Charati,091-816-7333
rec-00000743-aaa-0,ll/AD/u99/zf9Ko,Jimma,Biniyam,Tikue,Endebilhatu,Alene,male,19940318,Addis Ababa,Kolfe - Keran,091-185-6480
rec-00000743-bbb-0,ll/AD/u99/zf9Ko,Jima,Biniiam,Tikue,Endebilhatu,,maie,19940318,Addis Ababa,Kolfe - Keran,091-185-6480
rec-00000744-aaa-0,c9/6l/nMS/yHfBd,Kasahun,Eyob,Yimen,Andenet,Tesfaye,male,20000812,Amhara,Gidan,025-039-7518
rec-00000744-bbb-0,c9/6l/nMS/yHfBd,,Eyop,Yimen,Andened,Tesfaye,male,,Amhara,Gidan,025-039-7518
rec-00000745-aaa-0,UP/Id/V9Q/wWfaK,Redi,Bereka,Belete,Workineh,Tsegaye,male,19980426,Oromia,Jeju,025-160-9590
rec-00000746-aaa-0,6c/HS/Fd9/AAUB4,Selamawit,Sirgaga,Ashagre,Ayele,Hagos,female,20020425,Sidama,Dara,011-655-3482
rec-00000747-aaa-0,kg/93/vWp/wAVv0,Haylay,Ayetenew,W.mariam,Dinku,Bekele,male,20000729,Tigray,Ofla,011-652-2118
rec-00000748-aaa-0,ca/rS/W2b/MatFb,Tefera,Yimeru,Abay,Ermiyas,Yihdegu,male,19930305,SNNP,Karat Zuria,034-966-3056
rec-00000748-bbb-0,ca/rS/W2b/MatFb,Tefera,Yimsru,Abau,Ermiyas,Yihdeku,male,19930305,SNN,Karat Zuria,034-966-3056
rec-00000749-aaa-0,vS/nw/RLT/K3jHk,Gebretinsay,Woldemariyam,Kassaye,Tadele,Gugessa,male,20051111,Amhara,Angot,011-565-4723
rec-00000749-bbb-0,vS/nw/RLT/K3jHk,Gebretinsai,,Kassaye,Tadele,Gujyssa,male,2005q111,Amhara,Angot,011-565-4723
rec-00000749-bbb-1,vS/nw/RLT/K3jHk,Gepretinsay,Woltemariyam,Kassaye,Tadele,Gugessa,male,,Amhara,Angot,
rec-00000750-aaa-0,yT/qt/po9/OTMzQ,Tessema,Gashaw,Juhar,Eniyew,Tafese,male,19951028,SNNP,Masha,011-654-5153
rec-00000751-aaa-0,ro/Zx/LsA/zqaFj,Tekue,Seyifu,Meta,Getachew,Haste,male,20010126,SNNP,Mirab Soro,011-112-5394
rec-00000752-aaa-0,Cw/1w/oTw/uuVI8,Nega,Wajebo,Yonas,Alem,Nuru,male,20021006,Amhara,Beyeda,011-287-8210
rec-00000753-aaa-0,Ja/7N/g2f/o8bds,Beyan,Ali,Yirgu,Oumer,Mewulid,male,20030124,Oromia,Ameya,011-114-7273
rec-00000753-bbb-0,,Beyan,Aly,Yirgu,Oumeah,Mewulid,ma1e,20030124,Oromia,Ameya,011-114-7273
rec-00000754-aaa-0,Cv/T7/vMg/OhA4z,Kebede,Awraris,Nigussie,Challa,Mekonnen,male,19981010,Sidama,Chabe Gambeltu,011-655-5571
rec-00000755-aaa-0,wo/IX/1lJ/UyyQD,Lemelem,Shimelis,Mesfin,Tenagne,Tadesse,male,19940914,Oromia,Tulo (OR),011-332-9023
rec-00000755-bbb-0,,Lemelem,Shimelij,Mesfin,Tenan,Tatesse,male,19940914,Oromia,Tulo (OR),011-332-9023
rec-00000755-bbb-1,wo/IX/1lJ/UyyQD,Lemelem,Shimeois,Mestfin,Tenagne,Tadesse,male,19940914,,Tul0 (OR),011-332-9023
rec-00000756-aaa-0,pq/oo/CDM/MoKxG,Senbeta,Terefe,Berhe,Gidore,Lemma,male,19961019,Oromia,Abe Dongoro,057-523-1298
rec-00000757-aaa-0,Xr/oc/XWJ/Tgvr2,Taye,Esmael,Tilahun,Atsebeha,Gebresilassie,male,19991209,Somali,West Imi,047-183-8683
rec-00000758-aaa-0,cf/n7/cwe/UHi6e,Abebu,Gemeda,Zelalem,Salih,Gebreyohannes,male,19950304,Somali,Kebridehar town,058-685-3583
rec-00000758-bbb-0,cf/n7/cvve/UHi6e,Abebu,Gemeda,Zelalem,Salih,Gebryohannes,male,,Somali,Kebridehar tpwn,058-685-3583
rec-00000758-bbb-1,,Abebu,Gemeda,Zelalem,Salih,Gebfeyohannes,male,,Somai,Kebridehar town,058-685-3583
rec-00000759-aaa-0,si/5r/DZQ/2FHER,Woldu,Teferi,Wakene,Tegegn,Mebrehatij,male,19980812,Tigray,Kafta Humera,091-489-5944
rec-00000760-aaa-0,IM/20/Hz3/Z7ztD,Ayele,Sape,Rusom,Epherem,Kefeni,male,19980212,SNNP,Damot Pullasa,047-165-2643
rec-00000761-aaa-0,co/4y/MbA/J8dPz,Haileselassie,Woldemariam,Sertse,Girmay,Lisanu,male,20020616,Amhara,Baso Liben,011-290-0671
rec-00000762-aaa-0,go/RP/RI7/7orux,Btelhem,Mohammed,Gebru,Kassaye,Zeleke,female,19930225,Amhara,Kalu,091-752-3433
rec-00000763-aaa-0,NK/RB/oZh/gu3zw,Mahlet,Teshome,Oinberu,Enanu,Taye,female,19990211,Amhara,Zequala,033-246-6513
rec-00000763-bbb-0,NK/RB/oZh/gu3z3,Mahlet,Teshomw,Oinberu,Enanu,Tave,female,19990211,Amhara,,033-246-6513
rec-00000763-bbb-1,,Mahlet,Teshome,Oimberu,Enani,Taye,femake,19990211,Amhara,Zequala,033-246-6513
rec-00000764-aaa-0,mz/Lm/4JX/Bbrzk,Beyene,Daniel,Asrat,Asfaw,Abel,male,19950819,Amhara,Semen Achefer,091-716-1885
rec-00000764-bbb-0,mz/Lm/4JX/Bbrzk,Beyene,Daniel,,Asfaw,Abel,male,19950810,Ambara,Semen Adhefer,091-716-1885
rec-00000764-bbb-1,mz/Lm/4JX/Bbrzk,Beyene,Danlel,Asrat,Asfa,Abel,male,19950819,Amharra,Semen Acbefer,091-716-1885
rec-00000765-aaa-0,Gf/ws/KuW/8Pprk,Mihretij,Tesgaye,Woldesilasie,Mehretu,Lemma,male,19961201,SNNP,Damot Woide,011-655-4111
rec-00000766-aaa-0,Om/pL/wsy/HIBnz,Kibrom,Fisseha,Dema,Bakarani,Tium,male,20061026,Oromia,Limu Seka,011-380-5904
rec-00000766-bbb-0,Om/pL/2sy/HIBnz,bKibrom,Fisseha,Dema,Backarani,Tium,ma|e,20061026,Oromia,Limu Seka,011-380-5904
rec-00000766-bbb-1,Om/pL/wsy/HIBnz,Kibrom,Fisseha,,Bakaranj,Tium,male,20061026,Orovmia,Limv Seka,011-380-5904
rec-00000767-aaa-0,xI/HC/HCO/iSK5Y,Hailu,Bahirtas,Mismar,Gebresilasie,Hailemariam,male,19990303,Oromia,Boneya Boshe,091-196-0943
rec-00000767-bbb-0,xI/HC/HCO/iSK5Y,,Bahirtas,Mistmar,Gebresilasie,Hailemariam,male,19990303,Ormia,Boneyq Boshe,091-196-0943
rec-00000768-aaa-0,R8/kv/4jr/qE23X,Edris,Solomon,Misham,Genet,Temam,male,20051006,Addis Ababa,Addis Ketema (AA),091-733-9311
rec-00000769-aaa-0,Iu/dm/Dle/065Eb,Misker,Yosef,Bayissa,Feyissa,Zeleke,male,19930120,SNNP,Yeki,011-234-3067
rec-00000770-aaa-0,k6/Mh/Cyn/74ZHI,Kidus,Woldesilasse,Senbeta,Gebreezigi,Bihonegn,male,20000730,SNNP,Dila Zuria,025-157-0246
rec-00000770-bbb-0,k6/Mh/Cyn/74ZHI,Kidus,Woldesilasse,Senbeta,Gepreezigi,Bihonen,male,20000730,SNNP,Dila Zuna,025-157-024t
rec-00000770-bbb-1,k6/Mh/Cym/74ZHI,Kidus,Woldesilasse,Senloeta,Gebreezigi,Bihonegn,malw,20000730,SNNP,Dila Zuria,025-157-024y
rec-00000771-aaa-0,eP/cU/ZLx/IwUXP,Simegn,Telly,Gebrehiwot,Yimer,Seid,female,19980402,Somali,Garbo,011-111-8475
rec-00000772-aaa-0,iH/i5/ikL/IXVkT,Rahma,Tedila,Teklemariam,Usman,Abdurehman,female,20021025,SNNP,Gesha,011-655-6454
rec-00000773-aaa-0,5R/UW/3lZ/M0k8R,Tadesse,Haile,Girma,Haso,Mamuye,male,20000209,SNNP,Damot Gale,011-587-1295
rec-00000773-bbb-0,,Tadese,Haile,Girma,Hao,Mamuye,male,20000209,SNNP,Damot Gale,011-587-1395
rec-00000773-bbb-1,5R/UW/3lZ/M0l8R,Tadesse,Haile,Giahma,Haso,Mamuye,,20000209,SNNP,Dsmot Gale,011-587-1295
rec-00000774-aaa-0,OU/jq/olI/y1amf,Alemu,Nigusu,Shambel,Amare,Mulat,male,20030308,SNNP,Kucha,046-255-1318
rec-00000774-bbb-0,OU/jq/olI/y1amf,,Nigusu,Shambel,Amare,Mulad,maje,20030308,SNP,Kucha,046-255-1318
rec-00000774-bbb-1,,Alem7,Nigusu,Shambel,Amare,Mulat,mals,20030308,SNNP,Kjcha,046-255-1318
rec-00000775-aaa-0,o6/1u/wEW/PBZ0q,Fetene,Gebretensae,Assefa,Mengistu,Woldemichaiel,male,19960924,Oromia,Dedo,011-654-1182
rec-00000776-aaa-0,ma/GP/w7Z/dkkLm,Abamecha,Kabtyimer,Kebede,Gebru,Abebe,male,19951126,Oromia,Robe,011-111-3417
rec-00000777-aaa-0,Et/6l/3b5/2qY7o,Tesfaye,Kebede,Jego,Tesfaye,Jiru,male,20010525,Oromia,Dugda,011-112-1464
rec-00000778-aaa-0,wg/WF/SGi/9INdE,Kasim,Alazar,Hagos,Tedila,Kibebew,male,20111010,Somali,Erer (SM),011-323-7321
rec-00000778-bbb-0,wg/WF/SGo/9INdE,Kajim,Alazar,Hagoz,,Kibebew,male,20111010,Somali,Erer (SM),011-323-7321
rec-00000779-aaa-0,pu/78/mPS/ab7QC,Bekele,Ayele,Ayalew,Lemma,Wendaga,male,20001018,Somali,Aw-Bare,025-826-1722
rec-00000780-aaa-0,1b/NK/kWo/giAXX,Lakachew,Akalu,Birhanu,Taye,Gebretinsae,male,20060425,SNNP,Dasenech /Kuraz,011-424-3731
rec-00000780-bbb-0,1b/NK/kWo/giAXX,Lakachew,Akalu,Birhanu,Tate,Gebretinsae,male,,NNP,Dasejech /Kuraz,011-424-3731
rec-00000781-aaa-0,NS/Zg/RwU/oxovt,Fasil,Shiferaw,Ebrahim,Emishaw,Zekariya,male,20000528,Oromia,Nenesebo,047-061-9044
rec-00000781-bbb-0,NS/Zg/RwU/oxovt,Fasij,Shiferaw,Ebraim,Emishaw,Zekariya,male,20000528,Oromsia,Nenesebo,047-061-904e
rec-00000782-aaa-0,wC/oh/T8C/nOtwa,Yoroanos,Biruk,Berga,Zewdie,Fiseha,female,19970116,Gambela,Lare,098-111-3275
rec-00000783-aaa-0,a5/Or/aAd/txYg3,Juhar,Assefa,Debalke,Alebachew,H.silase,male,20010527,SNNP,Arba Minch town,091-112-5479
rec-00000784-aaa-0,Ye/tA/bnf/D2Oo1,Teshome,Nadew,Bisetegn,Tewlde,Bitew,male,20021223,Somali,Mustahil,011-654-3052
rec-00000784-bbb-0,Ye/tA/bnf/D2Oo1,Tesh0me,Nadew,Bisetegn,Tewlde,Bitew,ma|e,,Somazli,Mustahil,011-654-3052
rec-00000785-aaa-0,GT/0R/68c/piBar,Jiru,Berhe,Zewde,Desta,Teferi,male,19981104,Tigray,Abergele (TG),011-114-8080
rec-00000786-aaa-0,9A/EY/uXM/oiE2d,Gebreezigi,Lemma,Berihun,Gebru,Lema,male,19990120,Somali,Gashamo,011-654-7598
rec-00000786-bbb-0,9A/EY/uXM/oiE2d,Gqebreezigi,Lemma,Berihun,,Lema,male,,Sombali,Gashamo,011-654-7598
rec-00000786-bbb-1,9A/EY/uXM/olE2d,Gebreezigi,Lemma,Beriun,Gepru,Lema,male,19990120,Sonali,Gashamo,011-654-7598
rec-00000787-aaa-0,2s/x1/MEv/IedfD,Hailemariam,Mohammed,Kenea,Fenta,Abebe,male,19991226,SNNP,Zala,033-231-0785
rec-00000788-aaa-0,fQ/OT/NCF/urbNM,Ashenafi,Kassa,Korme,Tewlde,Challa,male,20000709,Oromia,Tole,022-001-3459
rec-00000789-aaa-0,u1/Iz/mOA/CpsqN,Mohamud,Abdo,Samuel,Chewaka,Tuji,male,20030112,SNNP,Mareka,011-651-3766
rec-00000789-bbb-0,,Mohamud,Abto,Samuel,Chewaka,Tusi,male,20030112,SNNP,Mar4ka,011-651-3766
rec-00000790-aaa-0,ed/lQ/lRq/A2Gry,Gebreyesus,Niguma,Hailesiussie,Mekonnen,Belayneh,male,19970809,Oromia,Guduru,011-569-7698
rec-00000791-aaa-0,US/3b/72r/ugrMr,Astatekie,Teklu,Tesfay,Samuel,Abubeker,male,20090214,Oromia,Siraro,091-632-8155
rec-00000791-bbb-0,US/3b/72r/ugrMr,Astateckie,,Tesfav,Samuel,Apubeker,male,20090214,Oromia,Siraro,091-632-8155
rec-00000792-aaa-0,2T/5B/u12/Hgj0R,Hailemariam,Katchaourian,Alemayehu,Teyib,Yosef,male,19970904,Oromia,Illu Galan,011-369-3651
rec-00000792-bbb-0,2T/5B/uq2/Hgj0R,Hailemariam,Kaxaourian,Alemayeu,Teyib,Yosfe,male,19970904,Oromia,Illu Galan,011-369-3651
rec-00000793-aaa-0,kd/eU/b5u/73k4m,Kassaye,Abebe,Gebretensay,Abreha,Kassaye,male,20040616,SNNP,South Ari,011-418-0549
rec-00000793-bbb-0,kd/eU/b5u/73k4m,Kassave,Abeb,Gebretensay,Abreha,Kassa7e,male,20040516,SNNP,South Ari,011-418-0549
rec-00000794-aaa-0,tu/wK/hav/6nKTv,Meklit,Direba,Kibrom,Ermiyas,Araya,female,20120629,Somali,Jigjiga town,091-478-7221
rec-00000795-aaa-0,EG/zg/t28/YMIxS,Korme,Tsige,Tsegay,Gebrehiwot,Asebe,male,20010506,Somali,Bokolmayo,057-431-3561
rec-00000795-bbb-0,EG/zg/t27/YMIxS,Korme,Tsige,Tsegay,Gebrehiwot,Aseb3,male,20010506,Somalni,Bokoomayo,057-431-3561
rec-00000796-aaa-0,rE/xP/2BP/XYG1o,Mudesir,Takele,Aydagn,Nigusu,Kioanu,male,19960627,Oromia,Tiro Afeta,011-515-4518
rec-00000797-aaa-0,6s/m6/hkP/nUb27,Mesfin,Tiiahun,Kebede,Shikur,Tesfaw,male,20011105,Amhara,Alfa,058-503-0331
rec-00000798-aaa-0,Aq/Rc/Af0/bJzg2,Mismar,Kebede,Yimer,Worku,Ermeyas,male,20020903,Amhara,Beyeda,057-923-8620
rec-00000799-aaa-0,Xu/s4/L1V/3JbOQ,Feyisa,Hailu,Adamu,Negash,Takele,male,19931001,SNNP,Boloso Bombe,022-033-9715
rec-00000800-aaa-0,V2/ZI/m3E/yBpBT,Alebachew,Mekuriya,Ashenafi,Gebrekidan,Gebremicahel,male,19930929,Oromia,Lege Tafo-Lege Dadi town,022-594-5736
rec-00000800-bbb-0,V2/ZI/m3E/tBpBT,Alebzchew,Mekuriya,Ashenafi,Gebrekidan,Gebremicahel,malw,19930929,,Lege Tafo-Lege Dadi town,022-594-5736
rec-00000800-bbb-1,V2/ZI/m3E/yBpBT,Alebachew,Mekuriya,Ashenafi,Gebrekidan,Gebremicahel,msle,,Oromiat,Lege Tsfo-Lege Dadi town,022-594-5736
rec-00000801-aaa-0,EJ/g5/Zwj/z3FJ2,Hailu,Gebeyehu,Teshome,Gebreyohannis,Solomon,male,19940714,Oromia,Yubdo,011-111-5092
rec-00000801-bbb-0,EJ/g5/Zwj/z3FJ2,Hailu,Gepeyehu,,Gemreyohannis,Solomon,male,19940714,Oromia,Yubdo,011-111-t092
rec-00000802-aaa-0,gL/v5/LHb/mfbfI,Zewdie,Mikewa,Bezabih,Fiseha,Misrak,male,19940520,Oromia,Cheliya,091-453-6808
rec-00000802-bbb-0,gL/v5/LHb/mfbfI,Zedie,Mikewa,Bezabih,Fisehz,Misrak,male,,Oromia,,091-453-6808
rec-00000803-aaa-0,Un/OV/fdr/20uMC,Desta,Tefera,Haileweld,Lema,Abebe,male,19990326,SNNP,Size town,011-557-9256
rec-00000803-bbb-0,,Desda,Tevera,Haileweld,Lema,Abebe,male,19990326,SNNP,Siae town,011-557-9256
rec-00000804-aaa-0,7O/tK/eyI/Xzuqg,Mammo,Banteyirgu,Mulugeta,Tsegaye,Mulugeta,male,20010720,Somali,Filtu,091-184-9484
rec-00000805-aaa-0,8j/cL/RFc/CkeUE,Woldemichael,Mengistu,Gifaw,Kidane,Abera,male,20010319,Tigray,Adigrat town,011-563-8085
rec-00000805-bbb-0,8j/cL/RFc/CkeUE,Woldemichael,Mengist7,Gifaw,Kidan,Abera,male,20010319,Tigray,Adigrwt town,011-563-u085
rec-00000806-aaa-0,eg/4v/JIf/CUzSX,Birehane,Hasen,Kumbi,Tesfaye,Erpasa,male,20010610,Amhara,Alfa,011-651-3445
rec-00000807-aaa-0,SO/Z2/OnV/ZALfQ,Gebereyohanes,Gebreyohannes,Abdo,Gebresilassei,Abegaz,male,19940111,Oromia,Goba Koricha,091-604-4962
